seller_id,seller_state,orders,merchandise_gmv_brl,freight_value_brl,average_review,late_delivery_rate,low_review_rate,low_review_orders,freight_burden,scale_flag,delay_risk_flag,review_risk_flag,priority_flag
6d803cb79cc31c41c4c789a75933b3c7,SP,58,8711.4,1213.67,4.241379310344827,0.06896551724137931,0.08620689655172414,5,0.12228326853110356,False,True,False,False
17f51e7198701186712e53a39c564617,SP,56,48019.0,9793.43,4.339285714285714,0.08928571428571429,0.08928571428571429,5,0.1694000753817129,False,True,False,False
3bdff180c7e1f6551a643b99c265a120,SP,56,3008.2000000000003,1003.88,4.254545454545455,0.017857142857142856,0.08928571428571429,5,0.25021435265498193,False,False,False,False
1b8356dabde1d35e17cef975c3f82730,SP,55,3366.4,970.23,4.218181818181818,0.01818181818181818,0.09090909090909091,5,0.2237290246112765,False,False,False,False
7d456afc660226829370f3173d14520c,SP,55,8118.25,1461.28,4.345454545454546,0.03636363636363636,0.09090909090909091,5,0.1525419305540042,False,False,False,False
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,55,7096.71,1399.97,4.090909090909091,0.0,0.09090909090909091,5,0.16476670887923284,False,False,False,False
062ce95fa2ad4dfaedfc79260130565f,RS,54,7479.1,1184.33,4.092592592592593,0.037037037037037035,0.09259259259259259,5,0.13670451541710382,False,False,False,False
750303a20e9c56b2a6bc45cdce0b897d,GO,53,7876.0,1288.82,4.30188679245283,0.03773584905660377,0.09433962264150944,5,0.14062687537780338,False,False,False,False
f214d28e8d8e3ef068748498ccc2f813,SP,52,2152.43,785.41,4.2745098039215685,0.07692307692307693,0.09615384615384616,5,0.26734267352885116,False,True,False,False
25cf099de44674fde97473224f9d59ab,SP,50,1654.36,705.19,4.326530612244898,0.04,0.1,5,0.29886630925388313,False,False,False,False
382229d1e840115ffe3dbf5ff460e417,RJ,45,4037.06,853.27,4.266666666666667,0.06666666666666667,0.1111111111111111,5,0.17448106773980487,False,False,False,False
432c37c9dfba871172ec162e20118b8c,DF,44,2679.87,934.93,4.25,0.09090909090909091,0.11363636363636363,5,0.2586394821290251,False,True,False,False
b32be1695eb7ec5f10f72d9610a12527,RS,44,26575.0,2937.68,4.1395348837209305,0.045454545454545456,0.11363636363636363,5,0.0995395877297487,False,False,False,False
3d8fa2f5b647373c8620330c4e077a9f,SP,42,3501.74,793.98,4.2439024390243905,0.023809523809523808,0.11904761904761904,5,0.1848304824336782,False,False,False,False
7dc8c42cc750eeafea6c85712ffee9bf,SP,41,6409.68,1035.41,4.195121951219512,0.04878048780487805,0.12195121951219512,5,0.13907286547241202,False,False,False,False
4559697a8f7e637227c2eeaed843baff,SP,39,3486.3,703.22,4.205128205128205,0.07692307692307693,0.1282051282051282,5,0.16785216444843323,False,True,True,False
b94cc9f10ddc85e4ba73a6f7974e7101,RJ,39,25346.1,1022.39,4.297297297297297,0.05128205128205128,0.1282051282051282,5,0.03877317207014888,False,False,True,False
daeb5653dd96c1b11860f72209795012,MG,38,1864.1,588.89,4.2105263157894735,0.07894736842105263,0.13157894736842105,5,0.24007028157473126,False,True,True,False
0cbcee27c791afa0cdcb08587a2013a8,MG,37,5054.15,783.53,4.0,0.10810810810810811,0.13513513513513514,5,0.1342194159323567,False,True,True,False
5b8154610ebb21fb90eb587365e673df,SP,37,9048.050000000001,1048.67,4.162162162162162,0.10810810810810811,0.13513513513513514,5,0.10386244245656015,False,True,True,False
96804ea39d96eb908e7c3afdb671bb9e,MG,37,3530.75,737.25,4.135135135135135,0.02702702702702703,0.13513513513513514,5,0.1727389878163074,False,False,True,False
45ba18c210d42734ec52c0c1c574e9ee,SP,35,5099.44,924.3299999999999,4.114285714285714,0.05714285714285714,0.14285714285714285,5,0.1534470937635401,False,False,True,False
6fc26fe110feebd80a433e1f012a84f9,SP,35,4150.87,977.19,3.911764705882353,0.11428571428571428,0.14285714285714285,5,0.19055744277563058,False,True,True,False
bba74270a87732727b5a3b4fd9ac1c39,MG,35,5964.6,743.74,4.057142857142857,0.0,0.14285714285714285,5,0.11086796435481804,False,False,True,False
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,35,2148.7400000000002,2016.8000000000002,4.0,0.08571428571428572,0.14285714285714285,5,0.4841629176529333,False,True,True,False
d5ba419e26d246a0719437cf37d9b46d,SP,33,3911.5,504.3,4.0,0.09090909090909091,0.15151515151515152,5,0.1142035418270755,False,True,True,False
01fd077212124329bac32490e8ef80d9,SP,31,1208.0,575.36,4.161290322580645,0.03225806451612903,0.16129032258064516,5,0.32262695137268976,False,False,True,False
5d3bb11474a06bdc23fb9e89f1164ee0,SP,31,3654.6,524.22,3.903225806451613,0.03225806451612903,0.16129032258064516,5,0.12544689649231125,False,False,True,False
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,30,1632.79,632.49,3.9310344827586206,0.06666666666666667,0.16666666666666666,5,0.2792105170221783,False,False,True,False
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,4668.3,424.59,4.071428571428571,0.06896551724137931,0.1724137931034483,5,0.08336916760424827,False,True,True,False
e06f09ec0a4aca210779cf1cfc63cf19,SP,29,5279.49,621.92,3.9655172413793105,0.06896551724137931,0.1724137931034483,5,0.1053849842664719,False,True,True,False
